name,lat,lng,type,state,district,code
Kabaka Puttur,12.7687139,75.2047244,train_station,,,KBPR
Kadagaravalli,12.8380375,75.696014,train_station,,,KGVL
Yedekumeri,12.8232246,75.6640011,train_station,,,YDK
Munirabad,15.3080081,76.3363826,train_station,,,MRB
Talaguppa,14.2143103,74.9144093,train_station,,,TLGP
Ghagwal,32.5051699,75.2134193,train_station,,,GHGL
Sri Satya Sai Prashanthi Nilayam Railway Station,14.1610314,77.7588787,train_station,,,SSPN
Tanguturu,15.3377457,80.0335293,train_station,,,TNR
Tettu,15.0431202,80.0055942,train_station,,,TTU
Sangam Jagarlamudi,16.2464052,80.5704016,train_station,,,SJL
Mangalagiri,16.4376562,80.5646446,train_station,,,MAG
Repalle,16.0193969,80.8289633,train_station,,,RAL
Vemuru,16.1775335,80.7427306,train_station,,,VMU
Machilipatnam,16.1716602,81.1382098,train_station,,,MTM
Kovvur,17.0075314,81.7276966,train_station,,,KVR
Anaparti,16.9362077,81.9538082,train_station,,,APT
Tadepalligudem,16.8102437,81.526592,train_station,,west godavari,TDD
Kavutaram,16.3286066,81.0694237,train_station,,,KVM
Navabpalem,16.8314161,81.6054405,train_station,,,NBM
Khanapur Junction,17.9424998,77.3842209,train_station,,,KHNP
Nagireddipalli,17.4236885,78.9405813,train_station,,,NRDP
Shrungavarapukota,18.116932,83.1331062,train_station,,,SUP
Vikarabad Junction,17.3374029,77.9096929,train_station,,,VKB
Shri Chatrapati Shahu Maharaj Terminus,16.7027362,74.2376798,train_station,,,KOP
Dhrangadhra Junction,22.9880615,71.4777529,train_station,,,DHG
Okha,22.4716083,69.0765418,train_station,,,OKHA
Viramgam Junction,23.1276285,72.053493,train_station,,,VG
Mithapur,22.4117955,69.0089392,train_station,,,MTHP
Joravar Nagar,22.7128963,71.64099,train_station,,,JVN
Surendranagar Junction,22.7443837,71.6289059,train_station,,,SUNR
Paddhari,22.4297959,70.6057564,train_station,,,PDH
Bhatiya,22.088543,69.2800719,train_station,,,BHTA
Siliguri Junction,26.7237854,88.4137127,train_station,,,SGUJ
Salbari,26.5457384,89.104758,train_station,,,SXX
New Gitaldaha,26.0349263,89.4889402,train_station,,,NGTG
Falakata,26.5392361,89.1914475,train_station,,,FLK
Rangiya Junction,26.4467608,91.60698,train_station,,,RNY
Dimapur,25.9068705,93.7284592,train_station,,,DMV
Kaithalkuchi,26.4508759,91.3434365,train_station,,,KTCH
Amguri Junction,26.8129389,94.524155,train_station,,,AGI
Simaluguri Junction,26.9174084,94.7559815,train_station,,,SLGR
Sarupathar,26.1951622,93.8621654,train_station,,,SZR
Naojan,26.1212788,93.842764,train_station,,,NJN
Furkating Junction,26.4647187,94.0018343,train_station,,,FKG
Jirania,23.8269305,91.4309512,train_station,,,JRNA
Murkongselek,27.8311509,95.220213,train_station,,,MZS
Agartala,23.7929171,91.2785939,train_station,,,AGTL
Pampur,33.998857,74.8949217,train_station,,,PMPE
Kakapor,33.9531356,74.9135338,train_station,,,KAPE
Kirihrapur,26.0437528,83.7354904,train_station,,,KER
Makkapeta,16.9127494,80.1893954,train_station,,,MAPA
Akola,20.7227763,77.0052993,train_station,,,AK
Bhitaura,28.4702811,79.3065928,train_station,,,BTO
Bareilly Junction,28.3381037,79.4102663,train_station,,,BE
Chikjajur Junction,14.1238212,76.1398932,train_station,,,JRU
Tisua,28.1358334,79.5861832,train_station,,,TSA
Anjhi Shahabad,27.6443023,79.974234,train_station,,,AJI
Reoti,25.8343073,84.375459,train_station,,,ROI
Dighwara,25.744143,85.0038765,train_station,,,DGA
Rayagada,19.1753646,83.41068,train_station,,,RGDA
Chintalpalli,17.9143947,79.7021653,train_station,,,CLE
Kesamudram,17.6862457,79.8969833,train_station,,,KDM
Nekkonda,17.7948976,79.8045425,train_station,,,NKD
Garla,17.4862118,80.1395637,train_station,,,GLA
Itarsi Junction,22.6085628,77.76707,train_station,,,ET
Sevaliya,22.8086153,73.3477917,train_station,,,SVL
Bir,22.0528708,76.5471648,train_station,,,BIR
Mathela,21.8787909,76.3891096,train_station,,,MTA
Na Nadi,27.4364566,94.3467124,train_station,,,NOD
Batala Junction,31.821405,75.1945526,train_station,,,BAT
Gurdaspur,32.043626,75.4199403,train_station,,,GSP
Pathankot Cantonment,32.2593779,75.6365359,train_station,,,PTKC
Jogighopa,26.240383,90.5754591,train_station,,,JPZ
Abhayapuri,26.3569213,90.6421552,train_station,AS,,AYU
Damodar,23.6509891,86.9085894,train_station,,,DMA
Garh Dhrubeswar,23.5092945,86.6176658,train_station,,,GRB
Burnpur,23.6727483,86.9394551,train_station,,,BURN
Kulti,23.7381419,86.8485147,train_station,,,ULT
Chhota Ambana,23.7620902,86.5725675,train_station,,,CAM
Fazilka Junction,30.4086844,74.026794,train_station,,,FKA
Firozpur City Junction,30.9621029,74.6012663,train_station,,,FZP
Khem Karan,31.1397825,74.5534594,train_station,,,KEMK
Tarn Taran Junction,31.4550382,74.9322639,train_station,,,TTO
Dinhata,26.1238376,89.4680986,train_station,,,DHH
Jangaon,17.7240313,79.1537103,train_station,,,ZN
Giddalur,15.379383,78.926331,train_station,,,GID
Bhimavaram Town,16.5472227,81.5195597,train_station,,,BVRT
Pennada Agraharam,16.5418857,81.5780815,train_station,,,PAGM
Bhimavaram Junction,16.5443946,81.5376396,train_station,,,BVRM
Undi,16.5807628,81.4647544,train_station,,,UNDI
Kurichedu,15.9125887,79.5720416,train_station,,,KCD
Narasapur,16.4441905,81.6997881,train_station,,,NS
Samalkot Junction,17.0453164,82.1689895,train_station,,,SLO
Kallayi,11.2338188,75.7889536,train_station,,,KUL
Romana Albael Singh,30.5112242,74.8502627,train_station,,,RLS
Harpalpur,25.2903048,79.3336402,train_station,,,HPP
Bela Tal,25.2762955,79.5541195,train_station,,,BTX
Khairar Junction,25.4519194,80.2363078,train_station,,,KID
Bharatkup,25.2155903,80.7714708,train_station,,,BTKP
Nizamabad Junction,18.6787865,78.103517,train_station,,,NZB
Dichpalli,18.6136945,78.1953039,train_station,,,DHP
Gate Vanampalli,17.4431605,77.8900682,train_station,,,GVP
Tuggali,15.3110383,77.5302419,train_station,,,TGL
Rangapuram,15.4071631,78.0599919,train_station,,,RGM
Nandyal,15.4692214,78.4704598,train_station,,,NDL
Madanapalle Road,13.6443583,78.5556648,train_station,,,MPL
Kalikiri,13.6438615,78.8001909,train_station,,,KCI
Cochin Harbour Terminus,9.9602949,76.2676188,train_station,,,CHTS
Hazur Sahib Nanded,19.1601795,77.3098821,train_station,,,NED
Parbhani Junction,19.2577028,76.7737511,train_station,,,
Jalna,19.8318228,75.8909339,train_station,,,
Tanakallu,13.9224901,78.2010448,train_station,,,TKU
Kadiri,14.1146149,78.1653971,train_station,,,KRY
Nallacheruvu,14.0208146,78.177784,train_station,,,NCU
Mudigubba,14.3488384,77.996084,train_station,,,MGB
Chinnekuntapalle,14.4436246,77.8453626,train_station,,,CCI
Mudkhed Junction,19.1480047,77.5097482,train_station,,,MUE
Donakonda,15.8337091,79.4843179,train_station,,,DKD
Parli-Vaijnath,18.8527263,76.5248259,train_station,,,PRLI
Manikpur Junction,25.0632145,81.0940561,train_station,,,MKP
Latur Road,18.5064442,76.8451251,train_station,,,LTRR
Yedshi,18.3175299,75.9768534,train_station,,,YSI
Bargarh,25.1638592,81.4503892,train_station,,,BRG
Gangakher,18.973867,76.7556002,train_station,,,GNH
Hingoli Deccan,19.7267119,77.1477651,train_station,,,HNL
Washim,20.1028999,77.1480619,train_station,,,WHM
Chalisgaon Junction,20.4640201,74.9990707,train_station,,,CSN
Kalluru Junction,14.9250151,77.5815391,train_station,,,KLU
Chikballapur,13.4274405,77.7321433,train_station,,,CBP
Yerraguntla,14.6435681,78.5338218,train_station,,,YA
Pithapuram,17.1108821,82.2570259,train_station,,,PAP
Macherla,16.4705238,79.4387746,train_station,,,MCLA
Nadikudi Junction,16.5908336,79.7248035,train_station,,,NDKD
Jaggayyapeta Town,16.8919148,80.1139331,train_station,,,JPTN
Rentachintala,16.5458821,79.5525659,train_station,,,RCA
Hagari Bommanahalli,15.0499967,76.2087101,train_station,,,HBI
Kotturu,14.8254629,76.2123604,train_station,,,KTY
Ranjitpura,15.0561105,76.5995537,train_station,,,RNJP
Swamihalli,14.9761504,76.6089027,train_station,,,SMLI
Yeshwanthnagar,15.0393103,76.5027083,train_station,,,YTG
Karepalli,17.5107993,80.2711885,train_station,,,KRA
Bhadrachalam Road,17.5512916,80.6144535,train_station,,,BDCR
Manuguru,17.8984678,80.8117901,train_station,,,MUGR
Kaptanganj,26.9256647,83.6992202,train_station,,,CPJ
Bhairoganj,27.152044,84.2389075,train_station,,,BRU
Khadda,27.1828043,83.8679522,train_station,,,KZA
Parsendi,27.5785181,80.8441615,train_station,,,PSN
Maikalganj,27.7173154,80.3378771,train_station,,,MINJ
Sitapur Cantonment,27.5573731,80.6994313,train_station,,,SCC
Bilpur,28.0810902,79.6269927,train_station,,,BLPU
Govindnagar,26.8530802,82.7218664,train_station,,,GOVR
Jarwal Road,27.1206715,81.5403893,train_station,,,JLD
Burhwal Junction,27.0862188,81.3896582,train_station,,,BUW
Valmikinagar Road,27.1957021,84.0345776,train_station,,,VKNR
Siswa Bazar,27.1492189,83.7560186,train_station,,,SBZ
Baruachak,27.1249085,82.0498073,train_station,,,BRCK
Babhnan,26.9377823,82.501874,train_station,,,BV
Bagaha,27.1304131,84.0674887,train_station,,,BUG
Biswan,27.4888359,80.9913959,train_station,,,BVN
Bettiah,26.805388,84.5223565,train_station,,,BTH
Majhowalia,26.8017651,84.6194102,train_station,,,MJL
S Narayan Chhapia,26.9809986,82.3958273,train_station,,,SNC
Paniahwa,27.1672797,83.9336222,train_station,,,PNYA
Ghughuli,27.0537699,83.7138739,train_station,,,GH
Colonelganj,27.137692,81.6936621,train_station,,,CLJ
Sagauli Junction,26.7585186,84.7397626,train_station,,,SGL
Nagaria Sadat,28.5500371,79.2060109,train_station,,,NRS
Hapur Junction,28.739239,77.7787139,train_station,,,HPU
Sitapur City Junction,27.5840151,80.6801746,train_station,,,SPC
Pipraich,26.8280867,83.53576,train_station,,,PPC
Malda Town,25.0159641,88.1305759,train_station,,,MLDT
Ib,21.816317,83.9490012,train_station,,,IB
Balurghat,25.2329435,88.7581098,train_station,,,BLGT
Brajarajnagar,21.8227382,83.9236777,train_station,,,BRJN
Satna Junction,24.5677309,80.8286814,train_station,,,STA
Bilaspur Junction,22.0561021,82.1707668,train_station,,,BSP
Rewa,24.5378101,81.251495,train_station,,,REWA
Dangari,27.7093285,95.5680312,train_station,,,DNGI
Hansara,27.5542808,95.5395773,train_station,,,HNR
Rourkela Junction,22.2277166,84.8631585,train_station,,,ROU
Amla Juncion,21.9195099,78.1227559,train_station,,,AMLA
Guna Junction,24.6409015,77.3142908,train_station,,,GUNA
Ratlam New,23.3394086,75.0513306,train_station,,,RTMN
Ratlam Junction,23.340708,75.0509934,train_station,,,RTM
Darbhanga Junction,26.1545339,85.9076987,train_station,,,DBG
Tarsarai,26.1941695,86.013347,train_station,,,TRS
Angar Ghat,25.7933812,85.9098117,train_station,,,ARG
Nirmali,26.3057324,86.5753401,train_station,,,NMA
Ranipatra,25.7279517,87.5150592,train_station,,,RNX
Salmari,25.615731,87.8376402,train_station,,,SRI
Meenapur,25.6139181,87.8029346,train_station,,,MENP
Kumedpur Junction,25.4280163,87.8067067,train_station,,,KDPR
Gunjaria,26.2179547,88.1317056,train_station,,,GEOR
Sabaur,25.2385199,87.045967,train_station,,,SBO
Tinpahar Junction,24.9965652,87.7435515,train_station,,,TPH
Karamtola,25.2551655,87.5532371,train_station,,,KRMA
Kahalgaon,25.2625784,87.2341856,train_station,,,CLG
Mokameh Junction,25.3921141,85.9141924,train_station,,,MKA
Ratanpur,25.3143027,86.5421536,train_station,,,RPUR
Dasharathpur,25.2652374,86.465179,train_station,,,DRTP
Kamarganj,25.2372151,86.6873482,train_station,,,KMGH
Ballia,25.759429,84.1489095,train_station,,,BUI
Shivajinagar,18.5325915,73.8513115,train_station,,,SVJR
Sham Kauria,26.0345113,84.8341252,train_station,,,SMKR
Gopalganj,26.4537621,84.4352631,train_station,,,GOPG
Barhaj Bazar,26.2839241,83.7308999,train_station,,,BHJ
Marhaura,25.9688591,84.8509377,train_station,,,MEW
Padrauna,26.8975611,83.9827053,train_station,,,POU
Ratan Sarai,26.3737661,84.5738668,train_station,,,RTU
Maharajganj,26.1082453,84.5072939,train_station,,,MGZ
Duraundha Junction,26.0872314,84.4593941,train_station,,,DDA
Sasa Musa,26.5248634,84.3590061,train_station,,,SSU
Masrakh Junction,26.1002639,84.809313,train_station,,,MHC
Sitalpur,25.7682911,85.0358288,train_station,,,STLR
Sirhind Juntion,30.623814,76.3823647,train_station,,,SIR
Phagwara Junction,31.2175763,75.7654384,train_station,,,PGW
Mandi Gobindgarh,30.6693384,76.2974678,train_station,,,GVG
Dharakhoh,22.0098397,77.9501204,train_station,,,DHQ
Ghoradongri,22.1256421,78.0021998,train_station,,,GDYA
Hinganghat,20.542611,78.8331636,train_station,,,HGT
Ramagundam,18.7639857,79.4348261,train_station,,,RDM
Wangapalli,17.5812463,78.9846453,train_station,,,WP
Wihirgaon,19.7254169,79.4413484,train_station,,,VHGN
Wardha Junction,20.7329564,78.595261,train_station,,,WR
Warora,20.2441514,79.0100588,train_station,,,WRR
Palsi,17.8120622,74.1114504,train_station,,,PLV
Kalol Junction,23.2436683,72.503355,train_station,,,KLL
Bonakalu,17.0293599,80.263411,train_station,,,BKL
Sohawal,26.7530452,81.9831112,train_station,,,SLW
Amethi,26.1528737,81.8061035,train_station,,,AME
Makkhanpur,27.1152509,78.4831604,train_station,,,MNR
Bitroi,27.9800303,78.8971876,train_station,,,BTRI
Fatehpur,25.9167524,80.8016651,train_station,,,FTP
Kaimganj,27.53993,79.3284276,train_station,,,KMJ
Kurasti Kalan,25.9588526,80.7493385,train_station,,,KKS
Train Station,27.7962226,78.8126242,train_station,,,
Sahawar,27.7892082,78.8325502,train_station,,,SWRT
Tindauli,27.1813043,78.9163445,train_station,,,TNUE
Madhonganj,27.1217529,80.1467778,train_station,,,MAH
Mallanwan,27.0385683,80.1582883,train_station,,,MLW
Badhari Kalan,27.796296,78.7371459,train_station,,,BHK
Achhnera Junction,27.1815901,77.7581759,train_station,,,AH
Gumthal,28.4968536,78.7581983,train_station,,,GTF
Mendu,27.6204051,78.1197916,train_station,,,MEU
Rajghat Narora,28.2361806,78.3540816,train_station,,,RG
Chandausi Junction,28.4595055,78.7783211,train_station,,,CH
Mathura Junction,27.4801125,77.6737596,train_station,,,MTJ
Bhuteshwar,27.5017214,77.6675879,train_station,,,BTSR
Mathura Cantonment,27.4910855,77.6849878,train_station,,,MRT
Hijli,22.3196993,87.3193294,train_station,,,HIJ
Pichkurir Dhal,23.5454784,87.7207041,train_station,,,PCQ
Bhimgara Junction,23.73821,87.2845081,train_station,,,BMGA
Gubbi,13.3214083,76.9387568,train_station,,,GBB
Birpurusottampur,19.9908662,85.8063348,train_station,,,BRST
Odha,20.0177954,73.913237,train_station,,,ODHA
Nashik Road,19.9480582,73.8420837,train_station,,,NK
Lahavit,19.8228912,73.7848926,train_station,,,LT
Puntamba Junction,19.761445,74.6219664,train_station,,,PB
Sainagar Shirdi,19.7805998,74.4806623,train_station,,,SNSI
Rahuri,19.4135394,74.6773913,train_station,,,RRI
Taklimiya,19.4577987,74.6791353,train_station,,,TKMY
Padhegaon,19.5373029,74.6923237,train_station,,,PDGN
Bhandaridah,23.756633,86.0552489,train_station,,,BHME
Matari,23.8405663,86.2391074,train_station,,,MRQ
Sedam,17.1812073,77.2856943,train_station,,,SEM
Sonardih,23.7908126,86.2639197,train_station,,,SZE
Radhagaon,23.5975214,86.0892487,train_station,,,RDF
Bokaro Steel City,23.6579595,86.0839161,train_station,,,BKSC
Netaji SC Bose Junction Gomoh,23.87189,86.152647,train_station,,,GMO
Bandhdih,23.671094,86.2610913,train_station,,,BDIH
Bhaga,23.7236714,86.4057414,train_station,,,VAA
Bhowrah,23.6699413,86.4168994,train_station,,,BCB
Santaldih,23.5966243,86.4833099,train_station,,,SNTD
Sijua,23.7900226,86.3301703,train_station,,,SJA
Pradhankhunta Junction,23.7728108,86.5158772,train_station,,,PKA
Jarangdih,23.7697606,85.9297637,train_station,,,JAN
Jogeswar Bihar,23.7455241,85.6264647,train_station,,,JGBR
Bokaro Thermal,23.7867032,85.8797695,train_station,,,BKRO
Barkipona,23.5661134,85.6498092,train_station,,,BRKP
Ramgarh,23.6174376,85.5185557,train_station,,,RMT
Gola Road,23.5321449,85.7091202,train_station,,,GRE
Barachak,23.7071622,86.9284402,train_station,,,BCQ
Salanpur,23.7614775,86.8752934,train_station,,,SLS
Barabanki Junction,23.7430259,87.0190123,train_station,,,BBK
Sanka,23.5283809,86.6147759,train_station,,,SNKR
Rukni Junction,23.5527863,86.5478988,train_station,,,RUI
Barnala,30.3710365,75.5498955,train_station,,,BNN
Bandhua,24.7526564,85.0660644,train_station,,,BNF
Madhupur Junction,24.2709577,86.6421996,train_station,,,MDP
Giridih,24.1817714,86.3145365,train_station,,,GRD
Baidyanathdham,24.4889571,86.6927224,train_station,,,BDME
Jamtara,23.9593254,86.805964,train_station,,,JMT
Tilaiya Junction Railway Station,24.8226273,85.4036672,train_station,,,TIA
Nalanda,25.1227387,85.46313,train_station,,,NLD
Chittranjan,23.8565541,86.8794101,train_station,,,CRJ
Waris Aleganj,25.0162753,85.6429126,train_station,,,WRS
Rajgir,25.0327006,85.4150197,train_station,,,RGD
Sheikpura,25.1319807,85.8533528,train_station,,,SHK
Jhajha,24.7728576,86.3862997,train_station,,,JAJ
Jasidih Junction,24.5152477,86.6441571,train_station,,,JSME
Paraiya,24.8093439,84.8510829,train_station,,,PRY
Paharpur,24.6244194,85.2065737,train_station,,,PRP
Maheshmunda Junction,24.2329529,86.390649,train_station,,,MMD
Nawadah,24.8858896,85.5481255,train_station,,,NWD
Pawapuri Road,25.1596108,85.5117016,train_station,,,POE
Bihar Sharif Junction,25.2032668,85.5395233,train_station,,,BEHS
Fungo Halt,25.6186921,86.6043756,train_station,,,FNO
Jaynagar,26.5902775,86.1356516,train_station,,,JYG
Gangarampur,25.3901866,88.5162744,train_station,,,GRMP
Radhikapur,25.6431157,88.4477934,train_station,,,RDP
Babina,25.2392689,78.4536357,train_station,,,BAB
Bina Junction,24.1712328,78.1851809,train_station,,,BINA
Bina Malkhedi,24.170509,78.2235214,train_station,,,MAKR
Ruthiyai Junction,24.5346321,77.1798921,train_station,,,RTA
Saugor,23.8477612,78.7433318,train_station,,,SGO
Agasod,24.2339629,78.2176203,train_station,,,AGD
Dahod,22.8439297,74.252386,train_station,,,DHD
Piplod Junction,22.8192219,73.9102459,train_station,,,PPD
Karjara,24.8089492,85.1532254,train_station,,,KRJR
Mandar Hill,24.8060851,87.0263454,train_station,,,MDLE
Jakhal Junction,29.803082,75.8207927,train_station,,,JHL
Malerkotla,30.5158301,75.8733835,train_station,,,MET
Mansa,29.988294,75.4041125,train_station,,Mansa,MSZ
Lehra Gaga,29.9381957,75.8102026,train_station,,,LHA
Sangrur,30.2424006,75.8303715,train_station,,,SAG
Mukerian,31.94205,75.6121906,train_station,,,MEX
Dasuya,31.8084574,75.6580069,train_station,,,DZA
Sidhwan,31.0974114,75.5373786,train_station,,,SWG
Nakodar Junction,31.111861,75.4765718,train_station,,,NRO
Jalalabad,30.6074615,74.2691711,train_station,,,JBD
Kot Kapura Junction,30.5798513,74.8174019,train_station,,,KKP
Muktsar,30.4787992,74.5147059,train_station,,,MKS
Satnali,28.3817137,75.965843,train_station,,,STNL
Ratangarh Junction,28.0689589,74.6246438,train_station,,,RTGH
Mahendragarh,28.2808597,76.1480985,train_station,,,MHRG
Sardarshahr,28.4378881,74.4785103,train_station,,,SRDR
Rewari Junction,28.2024822,76.6108607,train_station,,,RE
Ringas Junction,27.3731541,75.5632086,train_station,,,RGS
Chittaurgarh Junction,24.8760203,74.6232714,train_station,,,COR
Chanderiya Junction,24.9381421,74.6289998,train_station,,,CNA
Gurla Junction,25.2712446,75.8863961,train_station,,,GQL
Bilara,26.1861475,73.7000078,train_station,,,BARA
Bhawi,26.2254688,73.6170125,train_station,,,BCW
Manihari,25.3431612,87.6202424,train_station,,,MHI
Kasara,19.6482325,73.4735887,train_station,,,KSRA
Asangaon,19.4399615,73.3081462,train_station,,,ASO
Atgaon,19.5028985,73.3287332,train_station,,,ATG
Khardi,19.5802161,73.3938248,train_station,,,KE
Vasind,19.4065089,73.2674683,train_station,,,VSD
Palakollu,16.5214129,81.717275,train_station,,,PKO
Rangpara North Junction,26.8216897,92.6829983,train_station,,,RPAN
Khoirabari,26.6030671,91.8121031,train_station,,,KBY
Lilabari,27.2983121,94.0751195,train_station,,,LBI
North Lakhimpur,27.254431,94.1120339,train_station,,,NLP
New Misamari,26.8108957,92.5773509,train_station,,,NMM
Udalguri,26.7445958,92.0971834,train_station,,,ULG
Bindukuri,26.7085947,92.7343537,train_station,,,BKTB
Mujnai,26.6932259,89.1895511,train_station,,,MJE
New Maynaguri,26.5786085,88.8229099,train_station,,,NMX
Haldibari,26.3352821,88.782474,train_station,,,HDB
Nalbari,26.4506915,91.4388694,train_station,,,NLV
