name,lat,lng,type,state,district,phone
Zokhawthar Police Station,23.3650346,93.3829533,police_station,,,9862066878
Thingsai Police Station,22.9295633,93.095537,police_station,,,9383075704
Lobo Police outpost,22.4692726,93.0994663,police_station,,,9862561945
Tipa Police Station,22.3197429,93.0224094,police_station,,,03835-280011
Dungtlang Police Station,23.186888,93.2495553,police_station,,,8729872660
Keifang Police Station,23.6775038,92.9628315,police_station,,,0389-2562405
Thenzawl Police Station,23.278987,92.7759049,police_station,,,03838- 261352
Champhai Police Station,23.4774317,93.3154588,police_station,,,8974924728
Police Station,14.5605398,77.8562956,police_station,,,
Police Station,18.3839675,78.8114216,police_station,,,
Police enforce that this is exit only,22.5454502,88.3400113,police_station,,,
Merapani Police Station,26.3227932,94.089834,police_station,,,
Not allowed to approach the border fence,26.5817666,88.4247136,police_station,,,
Fence,26.6130429,88.4182966,police_station,,,
"Border control, foreigners can't pass",26.9654739,88.9357833,police_station,,,
Rudraprayag Police Station,30.2863625,78.9803807,police_station,,,
Sikkim entry,27.1280428,88.2726545,police_station,,,
Police Station,12.9407315,79.1733108,police_station,,,
Police Station,26.7675155,85.3934509,police_station,,,
Police Station,28.5326928,78.3108508,police_station,,,
Check point for Tsomgo (but ok to go to Hanuman tok),27.3454938,88.6344726,police_station,,,
Police Station,27.3872891,77.6895725,police_station,,,
Passport and inner line permit required,27.2915679,88.5614432,police_station,,,
"Metal detector, drone check",27.2885311,88.5619939,police_station,,,
Military check point where foreigners need to regi,27.0427758,88.4606812,police_station,,,
Guard blocking entry to Graham school,27.0822702,88.4937059,police_station,,,
Police Station,28.256319,77.2887115,police_station,,,
Police Station,28.2669713,77.2875674,police_station,,,
No entry for foreigners going towards the government buildings,28.6153345,77.2093428,police_station,,,
"Gate 35, No entry for foreigners",28.6176525,77.1985707,police_station,,,
Police Station,28.617356,77.2020072,police_station,,,
POLICE CHOWLI SIKANDARAPUR,28.6949996,77.3392139,police_station,,,
Haripal Police Station,22.830453,88.1214299,police_station,,,
Police Station,26.7963062,80.9233034,police_station,,,
Mahila Thana East Gandhinagar,26.8815478,75.8042117,police_station,,,
Police station Dalpura,26.7417261,76.6393893,police_station,,,
2 town police station,17.2517705,80.1596929,police_station,,,
orai kotwali,25.9891153,79.453828,police_station,,,
Rajakad Police Station,9.9638256,77.1002379,police_station,,,
"Traffic Police Station, RK Puram, Sector-4",28.560194,77.1811399,police_station,,,
Delhi Police Post (Babarpur),28.6892958,77.2787079,police_station,,,
Police Station,28.7541865,77.1627448,police_station,,,
Police Station Sushant Lok,28.460703,77.080971,police_station,,,
Ranipet Police Station,12.9275387,79.3304569,police_station,,Ranipet District,
Police Station,29.0355809,79.5348486,police_station,,,
Police Station,34.0133292,74.8104579,police_station,,,
puthencurz police station,9.9702343,76.4361538,police_station,,,
SP Office,26.7588761,94.2089182,police_station,,,
F2 Auroville Police Station,11.9910312,79.7840118,police_station,,,
Villianur Police Station,11.9127065,79.7551656,police_station,,,
Police Station,28.8790014,75.9155032,police_station,,,
Old Police Station,28.87879,75.9148593,police_station,,,
MAHILA THANA,25.2137673,80.9059314,police_station,,,
PURANI KOTWALI MAIDAN,25.2134118,80.9076259,police_station,,,
Nandigama police station,17.1174082,78.2486496,police_station,,,
Miryalaguda traffic police station,16.8718776,79.5639791,police_station,,,
Government Railway Police Station,11.6712204,78.1130289,police_station,,,
5th Assam Police Battalion,25.2150877,93.0164726,police_station,,,
Police Station,14.026573,74.5295547,police_station,,,
Udupi checkpost,13.9398467,74.595848,police_station,,,
Aid Post,8.4941044,76.940563,police_station,,,
Police Station,8.5098367,76.9420504,police_station,,,
Police Station,8.6241528,77.1371551,police_station,,,
Aid post,8.5101473,76.9559939,police_station,,,
Ashtavinayak Police Station,18.3940208,76.5676055,police_station,,,
Railway Police Station Rudrapur City,28.9702361,79.3805692,police_station,,,
Police Aid Post,9.9494223,76.2917088,police_station,,,
Railway Police Force Station,28.6452469,77.2188823,police_station,,,
Police Station,29.1618734,79.1545965,police_station,,,
Old Police Station,17.4533331,78.4140305,police_station,,,
"Reporting Police Station Bazar, Kotwali Rudrapur",28.9759244,79.391343,police_station,,,
Chauki Sidcul,29.0012823,79.4171422,police_station,,,
Police Station,28.6304085,77.2774333,police_station,,,
Jaggampeta Police Station,17.173679,82.057094,police_station,,,
Pratapgarh Police Station,27.2529331,76.1643237,police_station,,,
Police station,11.4417624,76.9515084,police_station,,,
Pudur Police Station,11.1313077,76.6392834,police_station,,,
Nattukal Police Station,10.9686829,76.3524379,police_station,,,
Thrithala Police Station,10.801833,76.1260483,police_station,,,
Vadakkencherry Police Station,10.5911561,76.4834059,police_station,,,
Raha Police Station,26.2292919,92.5207528,police_station,,Nagaon,
Amruthalur Police Station,16.1196456,80.6624313,police_station,,,
ACP Office,9.987113,76.2761633,police_station,,,
B-Division,21.5257201,70.4601209,police_station,,,
Police Head Quarters,21.5173636,70.4614335,police_station,,,
Police Line,21.5139029,70.4631409,police_station,,,
Police Station,30.6239016,79.5577105,police_station,,,
Reportingg Police Chawki Julikote,29.3397888,79.4846462,police_station,,,
J1 Sethiathoppu Police Station,11.4526281,79.5462513,police_station,,,
Check post for zero point,27.8486514,88.6905386,police_station,,,
Police Station,20.15367,85.7133778,police_station,,,
Khardah Police Station,22.7206162,88.373306,police_station,,,033 25532859
Police Station,28.655862,77.4333457,police_station,,,
Police Station,28.6578336,77.4304575,police_station,,,
Check post,33.6565208,76.9814815,police_station,,,
Registration post,32.6805721,77.1884345,police_station,,,
Police Station Barakhamba Road,28.6308823,77.2253541,police_station,,,
Renapur Naka Police Chowki,18.4087763,76.5673559,police_station,,,
Vivekanand Chowk Police Station,18.4045404,76.5977869,police_station,,,
Latur Gramin Police Station,18.3983865,76.6022481,police_station,,,
Police Welfare Highschool,18.3887002,76.6194473,police_station,,,
"Police Training Center, Babhalgaon",18.3894061,76.624772,police_station,,,
Police Headquarter Latur,18.3899554,76.6234391,police_station,,,
Police station,28.5006344,77.3163336,police_station,,,
Malabar Special Police,11.2314357,76.0487314,police_station,,Malappuram,
All Women police assistance booth,28.549942,77.2507374,police_station,,,
DCP Residence,28.6274655,77.232869,police_station,,,
Pahargaon Police Station,11.6077731,92.7045293,police_station,,South Andaman,
Aberdeen Police Station,11.6688281,92.7404973,police_station,,South Andaman,
Humfrygunj Police Station,11.5851952,92.6573017,police_station,,South Andaman,
Bambooflat Police Station,11.7049194,92.7153014,police_station,,South Andaman,
Ograbraj Police Station,11.6596814,92.664331,police_station,,South Andaman,
Hutbay Police Station,10.6047064,92.5336533,police_station,,South Andaman,
Railway Police Force Post,26.4537138,80.3502878,police_station,,,+91 512 232 0434
Baratang Police Station,12.1655079,92.7765653,police_station,,,
Billiground Police Station,12.6775577,92.8863679,police_station,,,
Rangat Police Station,12.5050722,92.9093632,police_station,,,
Kadamtala Police Station,12.3443713,92.7756176,police_station,,,
Baratang Police Station,13.244585,92.9767335,police_station,,,
Mayabunder Police Station,12.9187893,92.8979637,police_station,,,
Katchal Police Station,8.0028683,93.3870483,police_station,,,
Police Headquater,11.6743459,92.7461909,police_station,,,
"Superintendent of Police, Crime Investigation Department Office",11.6679603,92.7420804,police_station,,,
"Police Station , Santhabommali",18.5345304,84.1991599,police_station,,,
"Police Station , Kotabommali",18.5171968,84.1458784,police_station,,,
Kengeri Police Station,12.9104906,77.4815428,police_station,,,
Police Station,12.4845076,75.9565238,police_station,,,
Sundarban Police District,21.880011,88.1902977,police_station,,,
Police Station,18.6967146,73.6584954,police_station,,,
Jail Chungi Police chowki,28.9790539,77.7316005,police_station,,Meerut,
Police check point,28.5617873,77.2877917,police_station,,,
Naihati Police Station,22.8930958,88.412472,police_station,,,
Maavatta Kaaval Aluvalagam - Tiruppur,11.0811826,77.3409296,police_station,,,
Hollongi Police Checkpoint,26.9590547,93.5902534,police_station,,,
NIMHANS Police Outpost,12.9406149,77.5949214,police_station,,,
Vadgaon Budruk Police Chowki,18.4689831,73.8327946,police_station,,Pune,
Police Chawki Halduchaur,29.1117772,79.519623,police_station,,,
Office Senior Police Officer,29.2173032,79.5292162,police_station,,,
Police Station,8.178981,77.4367708,police_station,,,
Thana Mukhani,29.2309795,79.4875481,police_station,,,
SPK.PS,27.0997556,95.160483,police_station,,,
"Police Chawki Amrapali, Bhakda",29.2277612,79.4197522,police_station,,,
Amguri Police Station,26.8122906,94.5208764,police_station,,,
Police Chawki Naveen Mandi,29.1951309,79.5242044,police_station,,,
Nandgaon Khandeshwar Police Station,20.6912754,77.8379624,police_station,,,
Police Station,32.2113871,76.3214193,police_station,,,
Police Station Maharaj Gunj,34.0929312,74.8057353,police_station,,,
Thana Kathgodam,29.2716553,79.5443971,police_station,,,
Police Station,11.9843759,92.9530281,police_station,,,
"Police Station, Kottur",10.5401717,76.983101,police_station,,,
Tala Police Station,22.6074097,88.3817952,police_station,,,
"Police Station , Polaki",18.3694842,84.1062863,police_station,,,
Police Quarters,18.3692669,84.1064893,police_station,,,
Chaitya Bhumi Police Chowk,19.0260237,72.8345223,police_station,,,
Police Station Manpur,23.763429,81.1234281,police_station,,,
Vijayawada city Police,16.5037191,80.6368446,police_station,,,
Highway Police,18.2273888,74.8162787,police_station,,Pune,
SSB camp,24.5450903,84.3740995,police_station,,,
"Police Station, Pipariya",22.7578085,78.3548434,police_station,,,07576222027
"Police Station, Pipariya",22.7416352,78.3545948,police_station,,,07576222227
Police Station Garhi,22.2310375,80.7875909,police_station,,,
Police Station,8.6258884,77.9077959,police_station,,,
Police Station,8.204933,77.5714806,police_station,,,
Kotwali Ramnagar,29.3913346,79.1272471,police_station,,,
Police Station,18.7539017,73.404556,police_station,,,
Police Station Makhan Nagar,22.7031632,77.9397946,police_station,,,+917574259434
Thana Bhimtal,29.3503161,79.5546639,police_station,,,
Hirbandh Police Station,23.0582532,86.8097493,police_station,,,
Police assistance booth,28.6012604,77.2273752,police_station,,,
Cyber Crime,16.5088496,80.6347707,police_station,,,
"Police Station, Sileru",18.0518841,82.0348021,police_station,,,
"Police Station, Krishna Lanka",16.5094827,80.6190522,police_station,,,
Police Station,16.5132826,80.5177622,police_station,,,
Charichhaka Police Station,20.058762,86.0857064,police_station,,Puri,
Nayahat Police Outpost,20.0309383,86.1393598,police_station,,Puri,
Police Station Nimapada,20.0554398,86.0037929,police_station,,Puri,
Anti Corruption Bureau Thane,19.2059644,72.9826331,police_station,,,
Maharajpur Police Station,22.5891565,80.3616687,police_station,,,
Gandhi Nagar Police Station,28.6599766,77.2671907,police_station,,,
Duvvada Police Station,17.6847886,83.1660819,police_station,,,
Traffic Police Station,16.4854707,80.620679,police_station,,,
Tarakeswar Police Station,22.8833859,88.0179417,police_station,,,
Police Station,19.1648978,83.4057064,police_station,,,
Niphad Police Station,20.0775255,74.1070373,police_station,,Nashik,
Chopda Gramin Police station,21.2449426,75.2925172,police_station,,,
kotwali Police Station,26.4723763,76.7269456,police_station,,Gangapur City,
4th Town Police Station,17.7381018,83.3052011,police_station,,,
police chawki,26.4673878,80.2983572,police_station,,,
Police station,26.4420879,80.5416161,police_station,,,
"Office of Superintendant of Police, Amravati",20.9386103,77.7780673,police_station,,,
District Police Line Bhiwani,28.8221987,76.1211491,police_station,,,
police chauki,25.353802,82.9660667,police_station,,,
SP OFFICE JHUNJHUNU,28.1145867,75.3849148,police_station,,,
Traffic Police Chowki,22.8193298,86.2116648,police_station,,,
POLICE CHOWKI,28.1169839,75.3848609,police_station,,,
Police Station - Sadar,31.6416734,74.8945647,police_station,,,
IZZATNAGAR POLICE STATION BLY,28.389255,79.4338034,police_station,,,
Kamla Nagar Police Choki,27.2117331,78.0173652,police_station,,,
Police Chowki,25.4636452,81.8691271,police_station,,,
Sohagpur Police Station,22.6996837,78.202169,police_station,,Narmadapuram,
PROCTOR BOOTH,25.2631683,82.9864439,police_station,,,
Kardhani Police Station,26.953527,75.7119204,police_station,,,
Police Station,28.0503034,76.1120646,police_station,,,
Police Station,28.074473,76.1080296,police_station,,,
Hasanpur Police Chowki,29.9382143,77.5387434,police_station,,,
mahendragarh police station,28.2720008,76.1479836,police_station,,,
Police Station (Civil Line),31.6357955,74.8803757,police_station,,,
GOVIND NAGAR STATION,27.5096823,77.6707866,police_station,,,
sadar police station,25.7362311,71.4050978,police_station,,,
police station,26.3098124,82.7379881,police_station,,,
police station kotwali,27.6133065,75.1514973,police_station,,,
Bambavade Police Station,16.8711494,74.0416236,police_station,,Kolhapur,
"Police Station, Pachmarhi",22.4753959,78.4272094,police_station,,Narmadapuram,7578252020
Police Station,17.786154,83.3567371,police_station,,,
Police Station,9.4895452,76.3650842,police_station,,,
Kakatpur Police Station,20.0033108,86.1937625,police_station,,Puri,
Police Training Academy,13.6482669,79.2700834,police_station,,,
Town Police Station Balasore,21.4912522,86.943942,police_station,,,
Kutta Police Station,11.9687626,76.0507858,police_station,,,
Astaranga Police Station,19.9763049,86.2666683,police_station,,Puri,
"J&K Police Station, Mochowa",34.0138038,74.8101188,police_station,,,
Police Station,11.5563332,79.5553209,police_station,,,
Kothrud Police Station,18.506629,73.8024748,police_station,,,
Police Station,27.2826449,71.2376564,police_station,,Jaisalmer,
Police Station,28.5956693,77.1683104,police_station,,,
L3 Kullanchavadi Police Station,11.6280544,79.6690515,police_station,,,
T-2 Reddichavady Police Station,11.8364604,79.7858521,police_station,,,
Bara Hindu Rao Police Station,28.6657245,77.2080538,police_station,,,
Sabzi Mandi Police Station,28.6689322,77.2073279,police_station,,,
Crime Against Women Cell,28.6694195,77.2073751,police_station,,,
Chandmari Police Station,25.5200322,90.2193689,police_station,,,
Police Station,28.9779967,77.6750977,police_station,,,+91 121 251 1950
Thiruvarur Taluk Police Station,10.7807779,79.6076069,police_station,,,
Police Station,10.1460152,77.6419915,police_station,,,
Police station,10.310788,77.6430616,police_station,,,
Police station,10.1224472,77.545984,police_station,,,
DYSP Police station,10.2368898,77.4943466,police_station,,,
Police Station Ragunadhapalem,17.3035026,80.1968489,police_station,,Khammam,
Bhadrawati Police Station,20.1008202,79.1241154,police_station,,Chandrapur,
Police Station,30.1281554,78.3202278,police_station,,,
Police Staion,26.5170049,88.1224484,police_station,,,
गरियाहाट पुलिस थाना,22.5210534,88.3646919,police_station,,,
Munneerpallam Police Station,8.6818307,77.6986627,police_station,,,
Police Chauki,28.401589,77.0053949,police_station,,,
Women Police Station,10.7738612,76.6554033,police_station,,,
Police Station,14.6126221,74.8394682,police_station,,,
Malpe Police Station,13.3606496,74.7036793,police_station,,,
Police Station,13.380651,74.6725408,police_station,,,
Gokavaram Police Station,17.2587602,81.8501155,police_station,,,
"Police station, Komarada",18.9054664,83.4628407,police_station,,,
Police Station,17.5965786,81.7152069,police_station,,,
Police Station,17.7448193,81.3948212,police_station,,,
Gangavaram Police Station,17.4223422,81.9119651,police_station,,,
Police Station,17.4782863,82.0214557,police_station,,,
Addateegala Old Police Station,17.4785138,82.0218571,police_station,,,
Thottiyam Police station,10.9874415,78.3363001,police_station,,,
Chandra Layout Police Station,12.9589313,77.5283822,police_station,,,
Police Control Room Edit,23.8327883,78.7628705,police_station,,Sagar,
Denkada Police Station,18.07853,83.4597116,police_station,,,
Police Station,28.4610831,77.2849399,police_station,,,
Kusa,19.0096037,83.4412384,police_station,,,
Delhi Police — Mehrauli,28.5262044,77.1779413,police_station,,,
Keshavpur Sabzi Mandi,28.6515928,77.0881006,police_station,,,
Police Station Mandawali,28.6250464,77.3061809,police_station,,,
Police Station Madhu Vihar,28.6250657,77.3062871,police_station,,,
Kota Police Station,13.5279075,74.7045654,police_station,,Udupi,
Leishabithol police outpost,24.7421722,93.154748,police_station,,,
Baheriya Police Station,23.8871662,78.8337153,police_station,,Sagar,
Madhira Circle Inspirater Office And,16.9228832,80.3632368,police_station,,,
Pink Booth,28.5966453,77.1332471,police_station,,,
Police Station,22.7669536,86.2016502,police_station,,,
Police Station,15.9066468,80.4712283,police_station,,,
New Police Station,15.9061307,80.471182,police_station,,,
Police Station,16.762911,81.8423526,police_station,,,
Leingangpokpi outpost,24.7955159,93.1714959,police_station,,,
Police Chawki Kunwarpur,29.1940771,79.5657604,police_station,,,
Thiruvarur Armed Reserve,10.7695222,79.6054543,police_station,,,
Shivaji Nagar Police Station,19.0610978,72.8433693,police_station,,,
Facilitation Kiosk,28.5758546,77.1973707,police_station,,,
Police Booth,28.5757026,77.195241,police_station,,,
Tirupattur Town Police Station,12.4950217,78.5674799,police_station,,,
East Traffic Police Station,11.9356527,79.8325958,police_station,,,
Malli Police Station,9.4944923,77.6937848,police_station,,virudhunagar,
Police Station,28.981524,77.7379899,police_station,,,
kanjanur police station,12.0661599,79.4651755,police_station,,,
Suryalanka Marine Coastal Security Police Station,15.8417208,80.5085848,police_station,,,
Police Station,10.4337272,77.8609746,police_station,,,
X1 Veppur Police Station,11.5295953,79.1223868,police_station,,,
Prepaid Auto Service,28.6316262,77.219012,police_station,,,
PRADHYUMAN NAGAR POLICE STATION,22.300615,70.7965173,police_station,,,
Police Head Quarters,22.3090266,70.7921033,police_station,,,
Bhakti Nagar Police Station,22.2771382,70.8114323,police_station,,,
Traffic Law Enforcement Kollam City,8.8950499,76.5893937,police_station,,,
Police Station,28.978583,77.693056,police_station,,,
Police Station,28.9788798,77.6981686,police_station,,,
Police Station,28.9786153,77.6934794,police_station,,,
Police Station,28.9806319,77.7059169,police_station,,,
Police Chowki Kaiserganj,28.982067,77.6955345,police_station,,,
Annur Police Station,11.2315485,77.1014321,police_station,,,
Arpet Police Station,16.1831271,81.1322701,police_station,,Krishna,
Sanganer Sadar Police Station,26.7834733,75.8225385,police_station,,Jaipur,
Police Station Khurai,24.0521087,78.3188276,police_station,,Sagar,
Control Room,13.0848694,80.2182466,police_station,,,
Korukonda Police station,17.170552,81.8270122,police_station,,,
DSP Northzone office,17.1630923,81.8304574,police_station,,,
Police Station,11.8913846,79.8022679,police_station,,,
Police Station,11.3498588,79.5058987,police_station,,,
Police Sahayta Candr,23.9219142,78.70528,police_station,,Sagar,
Kothapeta Police station,16.5263972,80.6110123,police_station,,,
Police Station,28.0963652,75.8356543,police_station,,,
Police Check Post,10.7930454,76.9038338,police_station,,,
Muddebihal Police Station,16.3490827,76.1288481,police_station,,,
Tourist Police Booth,28.6420284,77.2182954,police_station,,,
Mahadevapura Traffic Police,12.9964893,77.6935636,police_station,,,
Office Of The Assistant Commissioner Whitefield Subdivision,12.9964748,77.6936783,police_station,,,
Coopers Camp Police Outpost,23.1605145,88.583187,police_station,,,
Police Station Banbasa,28.9920011,80.0696399,police_station,,,
Police Station,13.0747194,77.633371,police_station,,,
Maranga Police Thana,25.7474211,87.466466,police_station,,,
"E4 Police Station, Thuraiyur",11.1448718,78.593571,police_station,,,+91 4327 222 330; +91 94981 00675
Southgate Police Station,9.9107439,78.1197237,police_station,,,0452 233 7041
Kothavalsa Police Station,17.9013382,83.1903751,police_station,,,
Police Station,18.2900603,83.5481676,police_station,,,
W.2. Oomangalam Police Station,11.5380527,79.4326298,police_station,,,
Poladpur Police station,17.9827955,73.4653112,police_station,,Raigad,
Borobekra police station,24.6108239,93.0914785,police_station,,,
POLICE THANA PARSAD,24.1887561,73.6996392,police_station,,SALUMBER,
Mallasamudram Police Station,11.4998427,78.0303028,police_station,,,
diphu police thana,25.8399514,93.4286056,police_station,,,
police reserve playground,25.8347299,93.4308905,police_station,,,
Police Station,27.168983,78.0413432,police_station,,,
Delhi Police,28.6487676,77.3161693,police_station,,,
G.R.P Police Station Anand Vihar,28.6480027,77.314937,police_station,,,
Gajwel Police Station,17.8431739,78.6833618,police_station,,,
Police Station Rithala Metro,28.7198672,77.1077634,police_station,,,
Police Station,24.5694982,73.6854367,police_station,,,
Police Station,24.5754339,73.6947848,police_station,,,
Office of Superintendent of Police,27.0406995,88.2656551,police_station,,,
Police Station,24.573878,73.6865436,police_station,,,
Office of the Deputy Commissioner of Police (Traffic),26.7293335,88.4124243,police_station,,,
Office of the Assistant Commissioner of Police (Traffic) HQ,26.7291348,88.4125688,police_station,,,
Office Of The Deputy Commissioner Of Police Central District,28.6415133,77.2409554,police_station,,,
M5 Ennore Police Booth,13.1864179,80.3076057,police_station,,,
Police Station,34.5591939,76.1272287,police_station,,,
Khanakul Police Station,22.7078557,87.848822,police_station,,,+91 3211 266 225
Yaingangpokpi PS,24.9136989,94.1290783,police_station,,,
Peelamedu E2 Police Station,11.0253639,77.0101634,police_station,,Coimbatore,
Podanur Police Station,10.9677575,76.9781012,police_station,,Coimbatore,
Ramanathapuram Police Station,11.0028259,76.9916717,police_station,,Coimbatore,
C1 Katoor Police Station,11.0145917,76.968262,police_station,,Coimbatore,
Out Post Police Station - Singanallur,11.0025957,77.0288423,police_station,,Coimbatore,
Rathinapuri B-15 Police Station,11.0252974,76.9689359,police_station,,Coimbatore,
Thudiyalur Police Station,11.0819434,76.9412392,police_station,,Coimbatore,
Raghunathapalli police station,17.7718497,79.2717276,police_station,,,
AN College Police Station,25.6188314,85.1096946,police_station,,,
Tourist Registration Checkpoint,25.5145013,94.1360744,police_station,,,
C-1 Bargur Police Station,12.5432967,78.354871,police_station,,,
Police Station,26.5296468,88.7190118,police_station,,,
Police Station,26.5243792,88.7199736,police_station,,,
Police Station,26.5138961,88.7188875,police_station,,,
Police Station,26.5020083,88.713678,police_station,,,
Police Station,26.5585817,88.7244503,police_station,,,
Police Station,26.5216655,88.7197258,police_station,,,
Police Station,26.535903,88.7123267,police_station,,,
Police Station,26.5332765,88.7151202,police_station,,,
MAHAMANDIR THANA,26.3066206,73.0386179,police_station,,,
Delhi Police,28.6494703,77.2265741,police_station,,,
police station,27.1532943,78.0077186,police_station,,,
RTO office bhinga sravasti,27.7070361,81.9063233,police_station,,sravasti,
housing board police chowki,25.7965172,73.3036535,police_station,,,
Faridpur Police Station,25.3005433,86.488095,police_station,,Munger,
East Colony Police Station,25.3190989,86.4999046,police_station,,Munger,
Sonpur police station,25.6967029,85.1703399,police_station,,,
bhartiya shashtra seema bal,27.6994829,81.8798374,police_station,,,
police station,27.1331573,78.0077136,police_station,,,
New Police Station,28.0572374,76.1070082,police_station,,,
karan gate,28.6885469,77.3582814,police_station,,,
shalimar garden police chowki,28.6883392,77.3404923,police_station,,,
Police Station,24.8082287,85.025085,police_station,,,
Police Station,16.9740561,82.2360457,police_station,,,
पुलिस चौकी खेजरोली,27.3418081,75.6970555,police_station,,,
police station,24.6920954,78.4200924,police_station,,,
mahila police thana,24.6932286,78.4144972,police_station,,,
chuura police thana,20.8066292,82.2071649,police_station,,,
Police Station,26.4828563,76.7340042,police_station,,,
tadepalligudem town police station,16.8140295,81.527257,police_station,,west godavari,
Police Station,26.500573,76.7318694,police_station,,,
Police Chowki Danapur,25.6424977,85.0603154,police_station,,patna,
DCP Shahdara District Office,28.6653684,77.2867347,police_station,,,
agam kuaa thana,25.589705,85.1695082,police_station,,,
Delhi Police Dog Squad,28.6554103,77.298339,police_station,,,
Police Station,30.7008456,76.7789014,police_station,,CHANDIGARH,
Polish station,25.4141231,86.6496143,police_station,,,
police station shahpura,25.6101756,74.9067301,police_station,,,
Police Station,25.6264023,74.9262558,police_station,,,
Ghugudanga O.P.,22.6210025,88.4001483,police_station,,,
POLICE LINE CHHAPRA GROUND,25.781278,84.758469,police_station,,,
Police Station,9.1729984,77.8716028,police_station,,,
Police Station,8.9159832,78.0211681,police_station,,,
Police Station,23.243488,87.8687804,police_station,,,
Saheed Nagar Police Station,27.1486681,78.0373571,police_station,,Agra,
Police Station,28.591667,77.0417182,police_station,,,
"All Women Police Station, Vedaranyam",10.3771265,79.8515803,police_station,,Nagapattinam,
Police Station,11.6066384,79.5489693,police_station,,,
Cubbon Park Traffic Police Station,12.9760045,77.5981119,police_station,,,
Integrated Facilitation Booth,28.6050112,77.1269382,police_station,,,
Integrated Facilitation Booth,28.5892018,77.1691272,police_station,,,
Muni ki reti police thana,30.1236181,78.3118072,police_station,,,
Police Booth,28.6890388,77.2155277,police_station,,,
Muthupet Police Station,10.3995959,79.4969815,police_station,,,
Police Station,10.3867819,79.4601763,police_station,,,
Police Station,27.571634,77.6759541,police_station,,,
Police Station,8.7434769,78.124523,police_station,,,
Police Station,27.1857931,78.0179479,police_station,,,
Normal Police Chauki,26.7407797,83.3598736,police_station,,,
Police Station,24.7590345,93.346961,police_station,,,
South Campus Police Station,28.5796397,77.1760286,police_station,,,
Kailash Colony Market Integrated Facilitation Booth,28.5528334,77.2411483,police_station,,,
Police Station,28.5588883,77.2442795,police_station,,,
Police Station,28.5724533,77.2342725,police_station,,,
Police Station,8.749181,78.166659,police_station,,,
Jhunsi Police Chowki,25.428884,81.9138292,police_station,,,
Malkapuram Police Station,17.6875376,83.2582017,police_station,,,
Police Station,31.0985171,77.1762299,police_station,,,
Welcome Metro Station Integrated Facilitation Booth,28.6725287,77.2761129,police_station,,,
Swami Dayanand Hospital Police Booth,28.6778818,77.3032989,police_station,,,
DySP Office,15.0320337,75.9217562,police_station,,,
Police Station Boniyar,34.1294493,74.1825922,police_station,,,
"Office Of The Inspector Incharge, Mulund East",19.1721599,72.9575152,police_station,,,
Police Station,16.8543733,82.1693175,police_station,,East Godavari,
Anandapuram Police Station,17.8931748,83.3719104,police_station,,,
"electric office, Raj-Bermahmpur",21.5296692,86.6505519,police_station,,,
DSP Police station,10.2388773,77.4947667,police_station,,,
Hebbal Traffic Police Station,13.0424185,77.5893069,police_station,,,
palakurthy police station,17.6560318,79.4305366,police_station,,,
Police Station,13.2329595,75.359107,police_station,,,
Police Station,28.4989184,77.2140888,police_station,,,
P.M. Palem Traffic Police Station,17.7996523,83.3526684,police_station,,,
"state police accountability commission, assam",26.1728706,91.7633521,police_station,,,
Lasaudia Police Station,22.7853734,75.9056795,police_station,,,
Crime Investigation Department,16.4915075,80.678097,police_station,,,
B-2 R.S.Puram police station,11.0053262,76.9500311,police_station,,,+914222476869
Ajit Singh Nagar Police Station,16.5360485,80.6290364,police_station,,,
Mahim Police Station,19.6483447,72.7228189,police_station,,,
Police Station,19.7059439,72.7676179,police_station,,,
Adarsh Police Station,26.2151597,86.0688508,police_station,,,
"Integrated police booth, Model Town",28.7074219,77.1798446,police_station,,,
Police Station,22.6921153,75.868114,police_station,,,
Police Station,28.5356392,77.2917074,police_station,,,
SSB Camp,26.7713627,85.4458719,police_station,,Sitamarhi,
Police Station,23.4680239,93.3112747,police_station,,,
PAP permit checkpoint,23.3944097,93.3750913,police_station,,,
Police Station Pandav Nagar,28.6201262,77.3027366,police_station,,,
Police Station,24.6959404,84.992154,police_station,,,
Police Station,23.5335947,93.1702832,police_station,,,
"JK Police Station, Pulwama",33.8745436,74.9005134,police_station,,Pulwama,
police station,16.6025385,81.81065,police_station,,,
Police Station,24.5123547,92.7737811,police_station,,,
Jagarnathpur Thana,23.3213048,85.3031239,police_station,,,
Police Chowki Makboolganj,26.8395969,80.9249873,police_station,,,
Srinagar colony police booth,13.0125062,80.2272456,police_station,,,
Police Station Badausa,25.2431814,80.6549225,police_station,,Banda,
Bharola Policr Post,28.7159166,77.1705927,police_station,,,
Integrated Police Booth,28.7225762,77.1649585,police_station,,,
Police Station Kharsidag,23.2669215,85.3796546,police_station,,,
Doronda Police Station,23.3387767,85.3217982,police_station,,,
Lalpur Police Station,23.371628,85.3353855,police_station,,,
Bariatu Thana,23.3934131,85.3484455,police_station,,,
Tupudana OP,23.2649134,85.3046308,police_station,,,
Hatia Police Station,23.2881882,85.3117735,police_station,,,
Dhurwa Police Station,23.2974981,85.2760472,police_station,,,
Airport Police Station,23.3051145,85.3424918,police_station,,,
Pandra Police Station,23.3886591,85.2779116,police_station,,,
Pithoria Police Station,23.5242726,85.2965377,police_station,,,
Ramabhadrapuram Police station,18.4863154,83.2842265,police_station,,,
1 Town Police Station,18.1151141,83.409531,police_station,,,
